system,user,json
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","1 triệu rưỡi cho vé máy bay đi du lịch hè
",1500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tuần trước 4 chai mua sắm quần áo mới
",4000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tháng này 6 triệu cho chi phí học tập của con
",6000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","3 củ cho dịch vụ chăm sóc sức khỏe hàng tháng
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu ba triệu cho bữa tiệc sinh nhật cuối tuần qua
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền mười chai cho chuyến du lịch hè này
",10000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu năm m cho việc sửa chữa nhà vào tháng trước
",5000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền củ bảy cho bộ quần áo mới hôm qua
",1700000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu bốn triệu cho việc học thêm tiếng Anh tuần này
",4000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền tám chai cho bữa ăn tối với bạn bè hôm thứ bảy
",8000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu hai triệu cho việc mua sắm đồ dùng văn phòng tuần trước
",2000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền mười trai cho vé xem concert cuối tuần này
",10000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu sáu triệu cho việc tổ chức sự kiện vào tháng tới
",6000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền củ ba cho việc làm đẹp tại spa hôm nay
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 3 triệu 500 nghìn cho bữa tiệc sinh nhật tuần trước
",3500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 7 củ 300.000 cho bộ quần áo mới hôm qua
",7300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 2 triệu 200 nghìn cho chuyến du lịch cuối tuần này
",2200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền 4 triệu 800 nghìn cho bữa ăn tại nhà hàng sang trọng tối qua
",4800000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 6 triệu 100 nghìn cho việc sửa chữa xe hơi tuần trước
",6100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 8 củ 50.000 cho một chiếc điện thoại mới hôm nay
",8050000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 1 triệu 900 nghìn cho vé xem phim cùng bạn bè tối qua
",1900000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền 9 triệu 600 nghìn cho một chiếc laptop mới tuần trước
",9600000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 5 triệu 400 nghìn cho đồ nội thất mới cho căn hộ hôm qua
",5400000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 2 củ 700.000 cho một bữa ăn tại quán ăn yêu thích tối nay
",2700000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chai 3 trà sữa chiều qua
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trai 5 bánh mì sáng nay
",1500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","triệu 1 pizza tối hôm trước
",1100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","m 4 cà phê sáng sớm
",4000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","củ 6 sushi trưa hôm kia
",1600000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","mê 2 kem chiều nay
",1200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","triệu 7 nước ngọt tối qua
",1700000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chai 9 mì xào trưa hôm trước
",1900000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trai 10 trái cây sáng nay
",1100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","m 3 bánh ngọt chiều qua
",1300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 3 triệu 500 nghìn bánh mì sáng nay
",3500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 2 triệu 750 nghìn trà sữa chiều qua
",2750000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 6 củ 100.000 sushi tối qua
",6100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 1 triệu 800 nghìn pizza cuối tuần trước
",1800000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 4 triệu 300 nghìn cà phê sáng nay
",4300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 7 triệu 200 nghìn hải sản tối qua
",7200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 5 củ 500.000 bún bò chiều hôm qua
",5500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 8 triệu 600 nghìn lẩu tối thứ bảy
",8600000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 2 triệu 400 nghìn kem tráng miệng tối qua
",2400000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 9 triệu 900 nghìn món ăn vặt cuối tuần vừa rồi
",9900000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 7 triệu cho bữa tiệc sinh nhật cuối tuần này.
",7000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","đặt 4 triệu cho chuyến du lịch hè tới.
",4000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 3 m cho việc sửa chữa nhà cửa.
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trả 6 củ cho bộ quần áo mới.
",6000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 5 triệu cho vé concert sắp tới.
",5000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","mua 8 trai bánh mì cho bữa trưa hôm nay.
",8000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","đặt 10 triệu cho dịch vụ tổ chức sự kiện.
",10000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tiêu 9 m cho việc học thêm tiếng Anh.
",9000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 1 triệu cho một bữa ăn tại nhà hàng sang trọng.
",1000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi trả 3 triệu 500 nghìn cho bữa tiệc sinh nhật bạn thân.
",3500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","nộp tiền 6 m 300 nghìn phí bảo trì xe hơi.
",6300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trả tiền 2 củ 750.000 cho vé xem concert cuối tuần.
",2750000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền 7 mê 800 nghìn mua sắm quần áo mùa hè.
",7800000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","nộp tiền 1 triệu 200 nghìn cho dịch vụ internet hàng tháng.
",1200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trả tiền 4 triệu 600 nghìn cho chuyến du lịch cuối năm.
",4600000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền 5 củ 100.000 cho bữa ăn tại nhà hàng sang trọng.
",5100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","nộp tiền 9 triệu 900 nghìn cho học phí khóa học online.
",9900000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trả tiền 8 m 450 nghìn cho thiết bị điện tử mới.
",8450000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi tiền 2 triệu 250 nghìn cho quà tặng sinh nhật bạn gái.
",2250000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","7 triệu 200.000đ bánh mì cho bữa sáng hôm nay.
",7200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","2 triệu 500.000đ trà sữa cho buổi hẹn hò cuối tuần.
",2500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","10 triệu 300.000đ pizza cho bữa tiệc sinh nhật tối nay.
",10300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","5 triệu 600.000đ sushi cho bữa tối lãng mạn.
",5600000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","3 triệu 800.000đ cà phê cho buổi họp mặt bạn bè.
",3800000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","1 triệu 900.000đ kem cho ngày hè nóng bức.
",1900000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","6 triệu 400.000đ hải sản cho bữa tiệc gia đình.
",6400000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","8 triệu 750.000đ thịt nướng cho buổi picnic cuối tuần.
",8750000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","9 triệu 100.000đ bánh ngọt cho lễ kỷ niệm.
",9100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","4 triệu 250.000đ nước ép cho bữa tiệc sinh nhật.
",4250000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Chi 3 triệu 2 trăm nghìn cho bữa tiệc sinh nhật tuần trước.
",3200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Củ năm với nhóm bạn tối qua.
",1500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Trai 4 triệu 5 trăm nghìn để đầu tư vào dự án mới.
",4500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Chi 8 triệu 300 nghìn cho việc sửa chữa nhà cửa.
",8300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Củ ba với đội thể thao cuối tuần qua.
",1300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","5 m 600 20.000đ cho bữa ăn tại nhà hàng hôm qua.
",5620000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Mê 9 triệu 7 trăm nghìn để mua sắm đồ dùng học tập.
",9700000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 5 triệu mua sắm đồ dùng cho văn phòng mới.
",5000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","hôm qua tôi đã chi 3 m cho bữa tiệc sinh nhật bạn.
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 1 triệu để sửa chữa máy tính cá nhân.
",1000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","hôm nay tôi đã chi 2 triệu cho một chuyến du lịch ngắn.
",2000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","mua 6 củ trái cây tươi cho bữa tiệc BBQ.
",6000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 7 triệu cho một khóa học trực tuyến.
",7000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tuần trước tôi đã chi 1 m cho việc trang trí nhà cửa.
",1000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","đặt 3 chai nước ngọt cho buổi họp mặt bạn bè.
",3000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chi 8 triệu để mua sắm quần áo mùa đông.
",8000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tuần trước 5 triệu chi phí marketing
",5000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","củ ba cho dự án mới tuần này
",1300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","10 triệu đầu tư vào công nghệ tuần trước
",10000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chai bốn cho chiến dịch quảng cáo tháng này
",1400000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trai hai triệu cho sự kiện sắp tới
",1200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","tháng trước 7 triệu cho chi phí vận hành
",7000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","củ một cho quỹ từ thiện cuối tuần
",1100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","15 triệu cho hợp tác với đối tác chiến lược
",15000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","chai ba triệu cho việc nâng cấp hệ thống
",1300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","trai bảy triệu cho chương trình khuyến mãi tháng này
",1700000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","5 triệu cho bữa tiệc sinh nhật của nhóm vào cuối tuần này.
",5000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Mê 10 chai nước ngọt cho buổi họp mặt hôm qua.
",10000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Chi tiền củ ba cho bữa ăn trưa với đồng nghiệp hôm nay.
",1300000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","7 triệu cho chuyến du lịch cùng bạn bè vào tháng tới.
",7000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Mê 2 trai bánh mì cho bữa sáng hôm nay.
",1200000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Chi tiền củ năm cho quà tặng sinh nhật của sếp.
",1500000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","8 triệu cho vé xem concert vào cuối tháng này.
",8000000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Mê 4 chai bia cho buổi tiệc tối qua.
",1400000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","Chi tiền củ một cho bữa tối lãng mạn cuối tuần này.
",1100000
"You're an money manager assistant.
Your job is to find and convert textual money string into integer money string","6 triệu cho việc trang trí văn phòng mới.
",6000000
